id,county,STNAME,CTYNAME,POPESTIMATE2019,D1,D2,Administered,Per
8059,Jefferson,Colorado,Jefferson County,582881,110585.25,36861.75,147447,0.25296244
8061,Kiowa,Colorado,Kiowa County,1406,399.75,133.25,533,0.379089616
8063,Kit Carson,Colorado,Kit Carson County,7097,1314,438,1752,0.246864872
8065,Lake,Colorado,Lake County,8127,1499.25,499.75,1999,0.245970223
8067,La Plata,Colorado,La Plata County,56221,13023.75,4341.25,17365,0.308870351
8069,Larimer,Colorado,Larimer County,356899,61646.25,20548.75,82195,0.230303251
8071,Las Animas,Colorado,Las Animas County,14506,4011.75,1337.25,5349,0.368743968
8073,Lincoln,Colorado,Lincoln County,5701,929.25,309.75,1239,0.217330293
8075,Logan,Colorado,Logan County,22409,3440.25,1146.75,4587,0.204694542
8077,Mesa,Colorado,Mesa County,154210,23472,7824,31296,0.202944037
8079,Mineral,Colorado,Mineral County,769,342,114,456,0.592977893
8081,Moffat,Colorado,Moffat County,13283,1996.5,665.5,2662,0.200406535
8083,Montezuma,Colorado,Montezuma County,26183,6139.5,2046.5,8186,0.31264561
8085,Montrose,Colorado,Montrose County,42758,6786.75,2262.25,9049,0.211632911
8087,Morgan,Colorado,Morgan County,29068,3533.25,1177.75,4711,0.162068254
8089,Otero,Colorado,Otero County,18278,3953.25,1317.75,5271,0.288379473
8091,Ouray,Colorado,Ouray County,4952,1071,357,1428,0.288368336
8093,Park,Colorado,Park County,18845,2389.5,796.5,3186,0.169063412
8095,Phillips,Colorado,Phillips County,4265,1038,346,1384,0.324501758
8097,Pitkin,Colorado,Pitkin County,17767,2961,987,3948,0.222209715
8099,Prowers,Colorado,Prowers County,12172,1927.5,642.5,2570,0.211140322
8101,Pueblo,Colorado,Pueblo County,168424,29726.25,9908.75,39635,0.235328694
8103,Rio Blanco,Colorado,Rio Blanco County,6324,1339.5,446.5,1786,0.282416192
8105,Rio Grande,Colorado,Rio Grande County,11267,2623.5,874.5,3498,0.310464187
8107,Routt,Colorado,Routt County,25638,5461.5,1820.5,7282,0.284031516
8109,Saguache,Colorado,Saguache County,6824,795.75,265.25,1061,0.155480657
8111,San Juan,Colorado,San Juan County,728,396.75,132.25,529,0.726648352
8113,San Miguel,Colorado,San Miguel County,8179,1454.25,484.75,1939,0.237070547
8115,Sedgwick,Colorado,Sedgwick County,2248,828.75,276.25,1105,0.491548043
8117,Summit,Colorado,Summit County,31011,5870.25,1956.75,7827,0.252394312
8119,Teller,Colorado,Teller County,25388,4209,1403,5612,0.221049315
8121,Washington,Colorado,Washington County,4908,627.75,209.25,837,0.170537897
8123,Weld,Colorado,Weld County,324492,44777.25,14925.75,59703,0.183989128
8125,Yuma,Colorado,Yuma County,10019,2179.5,726.5,2906,0.290048907
9000,Connecticut,Connecticut,Connecticut,3565287,,,,
9001,Fairfield,Connecticut,Fairfield County,943332,"1,23,598","57,117",180715,19.15
9003,Hartford,Connecticut,Hartford County,891720,"1,29,810","73,885",203695,22.85
9005,Litchfield,Connecticut,Litchfield County,180333,"28,775","14,742",43517,24.13
9007,Middlesex,Connecticut,Middlesex County,162436,"32,069","15,925",47994,29.54
9009,New Haven,Connecticut,New Haven County,854757,"1,34,019","74,075",208094,24.35
9011,New London,Connecticut,New London County,265206,"43,359","21,431",64790,24.43
9013,Tolland,Connecticut,Tolland County,150721,"20,445","10,147",30592,20.29
9015,Windham,Connecticut,Windham County,116782,"15,577","7,027",22604,19.36
10000,Delaware,Delaware,Delaware,973764,,,,
10001,Kent,Delaware,Kent County,180786,,,,
10003,New Castle,Delaware,New Castle County,558753,,,,
10005,Sussex,Delaware,Sussex County,234225,,,,
11000,District of Columbia,District of Columbia,District of Columbia,705749,97827.75,32609.25,130437,0.184820666
11001,District of Columbia,District of Columbia,District of Columbia,705749,97827.75,32609.25,130437,0.184820666
12000,Florida,Florida,Florida,21477737,,,,
12001,Alachua,Florida,Alachua County,269043,"13,921","32,504",46425,0.17255606
12003,Baker,Florida,Baker County,29210,"1,139","1,446",2585,0.08849709
12005,Bay,Florida,Bay County,174705,"11,167","10,793",21960,0.125697605
12007,Bradford,Florida,Bradford County,28201,"1,383","2,623",4006,0.1420517
12009,Brevard,Florida,Brevard County,601942,"42,311","37,522",79833,0.132625735
12011,Broward,Florida,Broward County,1952778,"98,614","1,41,900",240514,0.12316505
12013,Calhoun,Florida,Calhoun County,14105,727,"1,261",1988,0.140942928
12015,Charlotte,Florida,Charlotte County,188910,"16,400","12,447",28847,0.152702345
12017,Citrus,Florida,Citrus County,149657,"11,821","12,351",24172,0.161516
12019,Clay,Florida,Clay County,219252,"10,807","15,377",26184,0.119424224
12021,Collier,Florida,Collier County,384902,"40,692","33,354",74046,0.192376241
12023,Columbia,Florida,Columbia County,71686,"2,404","4,352",6756,0.094244343
12025,Dade,Florida,DeSoto County,38001,"1,878","1,810",3688,0.097050078
12027,De Soto,Florida,Dixie County,16826,796,732,1528,0.090811839
12029,Dixie,Florida,Duval County,957755,"44,194","72,495",116689,0.12183596
12031,Duval,Florida,Escambia County,318316,"18,366","20,914",39280,0.123399389
12033,Escambia,Florida,Flagler County,115081,"11,777","8,661",20438,0.177596649
12035,Flagler,Florida,Franklin County,12125,818,"1,258",2076,0.171216495
12037,Franklin,Florida,Gadsden County,45660,"2,709","4,186",6895,0.151007446
12039,Gadsden,Florida,Gilchrist County,18582,549,"1,238",1787,0.096168335
12041,Gilchrist,Florida,Glades County,13811,451,564,1015,0.073492144
12043,Glades,Florida,Gulf County,13639,"1,117","1,372",2489,0.182491385
12045,Gulf,Florida,Hamilton County,14428,384,"1,065",1449,0.10042972
12047,Hamilton,Florida,Hardee County,26937,600,"1,237",1837,0.068196161
12049,Hardee,Florida,Hendry County,42022,977,"1,793",2770,0.065917853
12051,Hendry,Florida,Hernando County,193920,"10,458","12,230",22688,0.1169967
12053,Hernando,Florida,Highlands County,106221,"7,832","4,229",12061,0.113546286
12055,Highlands,Florida,Hillsborough County,1471968,"64,301","73,839",138140,0.093847149
12057,Hillsborough,Florida,Holmes County,19617,949,"1,132",2081,0.10608146
12059,Holmes,Florida,Indian River County,159923,"22,284","16,506",38790,0.242554229
12061,Indian River,Florida,Jackson County,46414,"2,456","4,147",6603,0.14226311
12063,Jackson,Florida,Jefferson County,14246,912,"1,516",2428,0.170433806
12065,Jefferson,Florida,Lafayette County,8422,549,714,1263,0.149964379
12067,Lafayette,Florida,Lake County,367118,"26,349","36,760",63109,0.171903857
12069,Lake,Florida,Lee County,770577,"55,530","51,972",107502,0.139508446
12071,Lee,Florida,Leon County,293582,"17,311","26,215",43526,0.148258408
12073,Leon,Florida,Levy County,41503,"2,310","2,222",4532,0.109196926
12075,Levy,Florida,Liberty County,8354,283,664,947,0.11335887
12077,Liberty,Florida,Madison County,18493,858,"1,785",2643,0.142918942
12079,Madison,Florida,Manatee County,403253,"24,983","49,802",74785,0.185454293
12081,Manatee,Florida,Marion County,365579,"20,094","29,086",49180,0.134526327
12083,Marion,Florida,Martin County,161000,"16,811","15,866",32677,0.202962733
12085,Martin,Florida,Miami-Dade County,2716940,"4,943","6,050",10993,0.004046096
12087,Monroe,Florida,Monroe County,74228,"6,741","9,330",16071,0.216508595
12089,Nassau,Florida,Nassau County,88625,"9,235","13,915",23150,0.261212976
12091,Okaloosa,Florida,Okaloosa County,210738,"2,286","2,277",4563,0.021652478
12093,Okeechobee,Florida,Okeechobee County,42168,"45,660","75,130","1,20,790",2.864494403
12095,Orange,Florida,Orange County,1393452,"12,287","18,019","30,306",0.021748865
12097,Osceola,Florida,Osceola County,375751,"41,965","32,647","74,612",0.198567668
12099,Palm Beach,Florida,Palm Beach County,1496770,"1,11,932","1,47,576","2,59,508",0.173378675
12101,Pasco,Florida,Pasco County,553947,"34,503","27,282","61,785",0.111535941
12103,Pinellas,Florida,Pinellas County,974996,"64,974","73,001","1,37,975",0.141513401
12105,Polk,Florida,Polk County,724777,"34,752","31,397","66,149",0.091268073
12107,Putnam,Florida,Putnam County,74521,"3,938","3,360","7,298",0.097932127
12109,St. Johns,Florida,St. Johns County,264672,"11,793","12,838","24,631",0.093062356
12111,St. Lucie,Florida,St. Lucie County,328297,"43,014","36,397","79,411",0.241887681
12113,Santa Rosa,Florida,Santa Rosa County,184313,"17,957","35,641","53,598",0.290798804
12115,Sarasota,Florida,Sarasota County,433742,"22,569","32,748","55,317",0.127534341
12117,Seminole,Florida,Seminole County,471826,"22,142","22,338","44,480",0.094272041
12119,Sumter,Florida,Sumter County,132420,"22,828","13,438","36,266",0.273871016
12121,Suwannee,Florida,Suwannee County,44417,"1,935","3,064","4,999",0.112546998
12123,Taylor,Florida,Taylor County,21569,"1,342","1,577","2,919",0.135333117
12125,Union,Florida,Union County,15237,432,799,"1,231",0.080790182
12127,Volusia,Florida,Volusia County,553284,"36,175","36,811","72,986",0.131914171
12129,Wakulla,Florida,Wakulla County,33739,"2,233","2,498","4,731",0.14022348
12131,Walton,Florida,Walton County,74071,"4,703","5,597","10,300",0.139055771
12133,Washington,Florida,Washington County,25473,"1,130","1,396","2,526",0.099163821
13000,Georgia,Georgia,Georgia,10617423,,,,
13001,Appling,Georgia,Appling County,18386,,,,
13003,Atkinson,Georgia,Atkinson County,8165,,,,
13005,Bacon,Georgia,Bacon County,11164,,,,
13007,Baker,Georgia,Baker County,3038,,,,
13009,Baldwin,Georgia,Baldwin County,44890,,,,
13011,Banks,Georgia,Banks County,19234,,,,
13013,Barrow,Georgia,Barrow County,83240,,,,
13015,Bartow,Georgia,Bartow County,107738,,,,
13017,Ben Hill,Georgia,Ben Hill County,16700,,,,
13019,Berrien,Georgia,Berrien County,19397,,,,
13021,Bibb,Georgia,Bibb County,153159,,,,
13023,Bleckley,Georgia,Bleckley County,12873,,,,
13025,Brantley,Georgia,Brantley County,19109,,,,
13027,Brooks,Georgia,Brooks County,15457,,,,
13029,Bryan,Georgia,Bryan County,39627,,,,
13031,Bulloch,Georgia,Bulloch County,79608,,,,
13033,Burke,Georgia,Burke County,22383,,,,
13035,Butts,Georgia,Butts County,24936,,,,
13037,Calhoun,Georgia,Calhoun County,6189,,,,
13039,Camden,Georgia,Camden County,54666,,,,
13043,Candler,Georgia,Candler County,10803,,,,
13045,Carroll,Georgia,Carroll County,119992,,,,
13047,Catoosa,Georgia,Catoosa County,67580,,,,
13049,Charlton,Georgia,Charlton County,13392,,,,
13051,Chatham,Georgia,Chatham County,289430,,,,
13053,Chattahoochee,Georgia,Chattahoochee County,10907,,,,
13055,Chattooga,Georgia,Chattooga County,24789,,,,
13057,Cherokee,Georgia,Cherokee County,258773,,,,
13059,Clarke,Georgia,Clarke County,128331,,,,
13061,Clay,Georgia,Clay County,2834,,,,
13063,Clayton,Georgia,Clayton County,292256,,,,
13065,Clinch,Georgia,Clinch County,6618,,,,
13067,Cobb,Georgia,Cobb County,760141,,,,
13069,Coffee,Georgia,Coffee County,43273,,,,
13071,Colquitt,Georgia,Colquitt County,45600,,,,
13073,Columbia,Georgia,Columbia County,156714,,,,
13075,Cook,Georgia,Cook County,17270,,,,
13077,Coweta,Georgia,Coweta County,148509,,,,
13079,Crawford,Georgia,Crawford County,12404,,,,
13081,Crisp,Georgia,Crisp County,22372,,,,
13083,Dade,Georgia,Dade County,16116,,,,
13085,Dawson,Georgia,Dawson County,26108,,,,
13087,Decatur,Georgia,Decatur County,26404,,,,
13089,De Kalb,Georgia,DeKalb County,759297,,,,
13091,Dodge,Georgia,Dodge County,20605,,,,
13093,Dooly,Georgia,Dooly County,13390,,,,
13095,Dougherty,Georgia,Dougherty County,87956,,,,
13097,Douglas,Georgia,Douglas County,146343,,,,
13099,Early,Georgia,Early County,10190,,,,
13101,Echols,Georgia,Echols County,4006,,,,
13103,Effingham,Georgia,Effingham County,64296,,,,
13105,Elbert,Georgia,Elbert County,19194,,,,
13107,Emanuel,Georgia,Emanuel County,22646,,,,
13109,Evans,Georgia,Evans County,10654,,,,
13111,Fannin,Georgia,Fannin County,26188,,,,
13113,Fayette,Georgia,Fayette County,114421,,,,
13115,Floyd,Georgia,Floyd County,98498,,,,
13117,Forsyth,Georgia,Forsyth County,244252,,,,
13119,Franklin,Georgia,Franklin County,23349,,,,
13121,Fulton,Georgia,Fulton County,1063937,,,,
13123,Gilmer,Georgia,Gilmer County,31369,,,,
13125,Glascock,Georgia,Glascock County,2971,,,,
13127,Glynn,Georgia,Glynn County,85292,,,,
13129,Gordon,Georgia,Gordon County,57963,,,,
13131,Grady,Georgia,Grady County,24633,,,,
13133,Greene,Georgia,Greene County,18324,,,,
13135,Gwinnett,Georgia,Gwinnett County,936250,,,,
13137,Habersham,Georgia,Habersham County,45328,,,,
13139,Hall,Georgia,Hall County,204441,,,,
13141,Hancock,Georgia,Hancock County,8457,,,,
13143,Haralson,Georgia,Haralson County,29792,,,,
13145,Harris,Georgia,Harris County,35236,,,,
13147,Hart,Georgia,Hart County,26205,,,,
13149,Heard,Georgia,Heard County,11923,,,,
13151,Henry,Georgia,Henry County,234561,,,,
13153,Houston,Georgia,Houston County,157863,,,,
13155,Irwin,Georgia,Irwin County,9416,,,,
13157,Jackson,Georgia,Jackson County,72977,,,,
13159,Jasper,Georgia,Jasper County,14219,,,,
13161,Jeff Davis,Georgia,Jeff Davis County,15115,,,,
13163,Jefferson,Georgia,Jefferson County,15362,,,,
13165,Jenkins,Georgia,Jenkins County,8676,,,,
13167,Johnson,Georgia,Johnson County,9643,,,,
13169,Jones,Georgia,Jones County,28735,,,,
13171,Lamar,Georgia,Lamar County,19077,,,,
13173,Lanier,Georgia,Lanier County,10423,,,,
13175,Laurens,Georgia,Laurens County,47546,,,,
13177,Lee,Georgia,Lee County,29992,,,,
13179,Liberty,Georgia,Liberty County,61435,,,,
13181,Lincoln,Georgia,Lincoln County,7921,,,,
13183,Long,Georgia,Long County,19559,,,,
13185,Lowndes,Georgia,Lowndes County,117406,,,,
13187,Lumpkin,Georgia,Lumpkin County,33610,,,,
13189,McDuffie,Georgia,McDuffie County,21312,,,,
13191,McIntosh,Georgia,McIntosh County,14378,,,,
13193,Macon,Georgia,Macon County,12947,,,,
13195,Madison,Georgia,Madison County,29880,,,,
13197,Marion,Georgia,Marion County,8359,,,,
13199,Meriwether,Georgia,Meriwether County,21167,,,,
13201,Miller,Georgia,Miller County,5718,,,,
13205,Mitchell,Georgia,Mitchell County,21863,,,,
13207,Monroe,Georgia,Monroe County,27578,,,,
13209,Montgomery,Georgia,Montgomery County,9172,,,,
13211,Morgan,Georgia,Morgan County,19276,,,,
13213,Murray,Georgia,Murray County,40096,,,,
13215,Muscogee,Georgia,Muscogee County,195769,,,,
13217,Newton,Georgia,Newton County,111744,,,,
13219,Oconee,Georgia,Oconee County,40280,,,,
13221,Oglethorpe,Georgia,Oglethorpe County,15259,,,,
13223,Paulding,Georgia,Paulding County,168667,,,,
13225,Peach,Georgia,Peach County,27546,,,,
13227,Pickens,Georgia,Pickens County,32591,,,,
13229,Pierce,Georgia,Pierce County,19465,,,,
13231,Pike,Georgia,Pike County,18962,,,,
13233,Polk,Georgia,Polk County,42613,,,,
13235,Pulaski,Georgia,Pulaski County,11137,,,,
13237,Putnam,Georgia,Putnam County,22119,,,,
13239,Quitman,Georgia,Quitman County,2299,,,,
13241,Rabun,Georgia,Rabun County,17137,,,,
13243,Randolph,Georgia,Randolph County,6778,,,,
13245,Richmond,Georgia,Richmond County,202518,,,,
13247,Rockdale,Georgia,Rockdale County,90896,,,,
13249,Schley,Georgia,Schley County,5257,,,,
13251,Screven,Georgia,Screven County,13966,,,,
13253,Seminole,Georgia,Seminole County,8090,,,,
13255,Spalding,Georgia,Spalding County,66703,,,,
13257,Stephens,Georgia,Stephens County,25925,,,,
13259,Stewart,Georgia,Stewart County,6621,,,,
13261,Sumter,Georgia,Sumter County,29524,,,,
13263,Talbot,Georgia,Talbot County,6195,,,,
13265,Taliaferro,Georgia,Taliaferro County,1537,,,,
13267,Tattnall,Georgia,Tattnall County,25286,,,,
13269,Taylor,Georgia,Taylor County,8020,,,,
13271,Telfair,Georgia,Telfair County,15860,,,,
13273,Terrell,Georgia,Terrell County,8531,,,,
13275,Thomas,Georgia,Thomas County,44451,,,,
13277,Tift,Georgia,Tift County,40644,,,,
13279,Toombs,Georgia,Toombs County,26830,,,,
13281,Towns,Georgia,Towns County,12037,,,,
13283,Treutlen,Georgia,Treutlen County,6901,,,,
13285,Troup,Georgia,Troup County,69922,,,,
13287,Turner,Georgia,Turner County,7985,,,,
13289,Twiggs,Georgia,Twiggs County,8120,,,,
13291,Union,Georgia,Union County,24511,,,,
13293,Upson,Georgia,Upson County,26320,,,,
13295,Walker,Georgia,Walker County,69761,,,,
13297,Walton,Georgia,Walton County,94593,,,,
13299,Ware,Georgia,Ware County,35734,,,,
13301,Warren,Georgia,Warren County,5254,,,,
13303,Washington,Georgia,Washington County,20374,,,,
13305,Wayne,Georgia,Wayne County,29927,,,,
13307,Webster,Georgia,Webster County,2607,,,,
13309,Wheeler,Georgia,Wheeler County,7855,,,,
13311,White,Georgia,White County,30798,,,,
13313,Whitfield,Georgia,Whitfield County,104628,,,,
13315,Wilcox,Georgia,Wilcox County,8635,,,,
13317,Wilkes,Georgia,Wilkes County,9777,,,,
13319,Wilkinson,Georgia,Wilkinson County,8954,,,,
13321,Worth,Georgia,Worth County,20247,,,,
15000,Hawaii,Hawaii,Hawaii,1415872,,,,
15001,Hawaii,Hawaii,Hawaii County,201513,27135,11395,38530,0.191203545
15003,Honolulu,Hawaii,Honolulu County,974563,146334,78829,225163,0.231039964
15005,Kalawao,Hawaii,Kalawao County,86,10,2,12,0.139534884
15007,Kauai,Hawaii,Kauai County,72293,13690,9800,23490,0.324927725
15009,Maui,Hawaii,Maui County,167417,16797,10796,27593,0.164815998
16000,Idaho,Idaho,Idaho,1787065,,,,
16001,Ada,Idaho,Ada County,481587,53076.75,17692.25,70769,0.146949565
16003,Adams,Idaho,Adams County,4294,384,128,512,0.119236143
16005,Bannock,Idaho,Bannock County,87808,7928.25,2642.75,10571,0.120387664
16007,Bear Lake,Idaho,Bear Lake County,6125,786,262,1048,0.171102041
16009,Benewah,Idaho,Benewah County,9298,815.25,271.75,1087,0.116906862
16011,Bingham,Idaho,Bingham County,46811,3150,1050,4200,0.089722501
16013,Blaine,Idaho,Blaine County,23021,3783.75,1261.25,5045,0.219147735
16015,Boise,Idaho,Boise County,7831,607.5,202.5,810,0.103435066
16017,Bonner,Idaho,Bonner County,45739,4402.5,1467.5,5870,0.128336868
16019,Bonneville,Idaho,Bonneville County,119062,10264.5,3421.5,13686,0.114948514
16021,Boundary,Idaho,Boundary County,12245,978,326,1304,0.106492446
16023,Butte,Idaho,Butte County,2597,338.25,112.75,451,0.173661918
16025,Camas,Idaho,Camas County,1106,110.25,36.75,147,0.132911392
16027,Canyon,Idaho,Canyon County,229849,14751,4917,19668,0.085569222
16029,Caribou,Idaho,Caribou County,7155,431.25,143.75,575,0.080363382
16031,Cassia,Idaho,Cassia County,24030,1416.75,472.25,1889,0.078610071
16033,Clark,Idaho,Clark County,845,52.5,17.5,70,0.082840237
16035,Clearwater,Idaho,Clearwater County,8756,906.75,302.25,1209,0.138076747
16037,Custer,Idaho,Custer County,4315,495,165,660,0.152954809
16039,Elmore,Idaho,Elmore County,27511,1746.75,582.25,2329,0.084657046
16041,Franklin,Idaho,Franklin County,13876,975,325,1300,0.093686941
16043,Fremont,Idaho,Fremont County,13099,1072.5,357.5,1430,0.109168639
16045,Gem,Idaho,Gem County,18112,1329,443,1772,0.097835689
16047,Gooding,Idaho,Gooding County,15179,1158.75,386.25,1545,0.101785361
16049,Idaho,Idaho,Idaho County,16667,1397.25,465.75,1863,0.111777764
16051,Jefferson,Idaho,Jefferson County,29871,1961.25,653.75,2615,0.087543102
16053,Jerome,Idaho,Jerome County,24412,1572,524,2096,0.085859413
16055,Kootenai,Idaho,Kootenai County,165697,15372.75,5124.25,20497,0.123701696
16057,Latah,Idaho,Latah County,40108,4082.25,1360.75,5443,0.135708587
16059,Lemhi,Idaho,Lemhi County,8027,1041.75,347.25,1389,0.173040987
16061,Lewis,Idaho,Lewis County,3838,550.5,183.5,734,0.19124544
